,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_KNN__n_neighbors,param_logreg__C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
242,0.0065993785858154295,0.0008011226617474167,0.0029998779296875,1.5786118848082398e-06,17,0.30000000000000004,"{'KNN__n_neighbors': np.int64(17), 'logreg__C': np.float64(0.30000000000000004)}",0.8324022346368715,0.8146067415730337,0.8033707865168539,0.7865168539325843,0.8146067415730337,0.8103006716464755,0.015094746476841628,406
243,0.007801675796508789,0.0007471591026831345,0.003400564193725586,0.0004891039392270317,17,0.4,"{'KNN__n_neighbors': np.int64(17), 'logreg__C': np.float64(0.4)}",0.8324022346368715,0.8146067415730337,0.8146067415730337,0.8033707865168539,0.8258426966292135,0.8181658401858012,0.010058200940099212,374
244,0.008200502395629883,0.0003994233962742872,0.0036002159118652343,0.0004893759474033504,17,0.5,"{'KNN__n_neighbors': np.int64(17), 'logreg__C': np.float64(0.5)}",0.8379888268156425,0.8146067415730337,0.8202247191011236,0.8033707865168539,0.8258426966292135,0.8204067541271733,0.011511526620799154,331
245,0.008373546600341796,0.0005189562174884228,0.003999948501586914,4.76837158203125e-07,17,0.6,"{'KNN__n_neighbors': np.int64(17), 'logreg__C': np.float64(0.6)}",0.8324022346368715,0.8202247191011236,0.8202247191011236,0.8033707865168539,0.8258426966292135,0.8204130311970372,0.009630485890725087,311
246,0.008599615097045899,0.000489278739320565,0.003600025177001953,0.0004890258474302473,17,0.7000000000000001,"{'KNN__n_neighbors': np.int64(17), 'logreg__C': np.float64(0.7000000000000001)}",0.8435754189944135,0.8202247191011236,0.8202247191011236,0.8033707865168539,0.8258426966292135,0.8226476680685456,0.01289587912531799,224
247,0.0076751232147216795,0.0008485518051454952,0.0031641483306884765,0.0003284932048075974,17,0.8,"{'KNN__n_neighbors': np.int64(17), 'logreg__C': np.float64(0.8)}",0.8379888268156425,0.8202247191011236,0.8146067415730337,0.8033707865168539,0.8370786516853933,0.8226539451384094,0.013309617468644482,203
248,0.007828140258789062,0.0007582132549672223,0.0030309677124023436,0.0006355178670108798,17,0.9,"{'KNN__n_neighbors': np.int64(17), 'logreg__C': np.float64(0.9)}",0.8379888268156425,0.8202247191011236,0.8089887640449438,0.8033707865168539,0.8426966292134831,0.8226539451384094,0.015500621283480598,203
249,0.008603239059448242,0.0004926639105156056,0.0036001205444335938,0.0004897846048886376,17,1.0,"{'KNN__n_neighbors': np.int64(17), 'logreg__C': np.float64(1.0)}",0.8491620111731844,0.8258426966292135,0.8089887640449438,0.797752808988764,0.848314606741573,0.8260121775155357,0.02059966207127029,36
250,0.0072209835052490234,0.000975415508026654,0.0032382488250732424,0.00038874938267244606,17,1.1,"{'KNN__n_neighbors': np.int64(17), 'logreg__C': np.float64(1.1)}",0.8491620111731844,0.8314606741573034,0.8089887640449438,0.797752808988764,0.848314606741573,0.8271357730211537,0.020712679425105577,3
251,0.008816289901733398,0.0010819984802869019,0.003695392608642578,0.0004045615436974226,17,1.2000000000000002,"{'KNN__n_neighbors': np.int64(17), 'logreg__C': np.float64(1.2000000000000002)}",0.8379888268156425,0.8314606741573034,0.8089887640449438,0.797752808988764,0.848314606741573,0.8249011361496453,0.018722932701019525,51
252,0.008415460586547852,0.0004769228858179501,0.0035996437072753906,0.0004900772389409859,17,1.3000000000000003,"{'KNN__n_neighbors': np.int64(17), 'logreg__C': np.float64(1.3000000000000003)}",0.8379888268156425,0.8314606741573034,0.8089887640449438,0.797752808988764,0.848314606741573,0.8249011361496453,0.018722932701019525,51
253,0.008424663543701172,0.0007588147723783759,0.0033993244171142576,0.00048826901226801315,17,1.4000000000000001,"{'KNN__n_neighbors': np.int64(17), 'logreg__C': np.float64(1.4000000000000001)}",0.8379888268156425,0.8314606741573034,0.8089887640449438,0.797752808988764,0.848314606741573,0.8249011361496453,0.018722932701019525,51
254,0.008200883865356445,0.0004013862989897326,0.0037990570068359374,0.0004009585441115003,17,1.5000000000000002,"{'KNN__n_neighbors': np.int64(17), 'logreg__C': np.float64(1.5000000000000002)}",0.8379888268156425,0.8314606741573034,0.8089887640449438,0.797752808988764,0.848314606741573,0.8249011361496453,0.018722932701019525,51
255,0.007634925842285156,0.001037758175357984,0.003443622589111328,0.0004558654658545956,17,1.6,"{'KNN__n_neighbors': np.int64(17), 'logreg__C': np.float64(1.6)}",0.8324022346368715,0.8314606741573034,0.8089887640449438,0.797752808988764,0.848314606741573,0.8237838177138912,0.018063653416440364,89
256,0.007631540298461914,0.0007774700089429939,0.0029998779296875,0.0006324097568486607,17,1.7000000000000002,"{'KNN__n_neighbors': np.int64(17), 'logreg__C': np.float64(1.7000000000000002)}",0.8324022346368715,0.8258426966292135,0.8089887640449438,0.7921348314606742,0.848314606741573,0.8215366267026551,0.019367902879172838,248
257,0.007200002670288086,0.0007482645008117474,0.003200054168701172,0.0004000664041494148,17,1.8000000000000003,"{'KNN__n_neighbors': np.int64(17), 'logreg__C': np.float64(1.8000000000000003)}",0.8324022346368715,0.8258426966292135,0.8146067415730337,0.797752808988764,0.848314606741573,0.8237838177138912,0.01698297880060886,89
258,0.00820016860961914,0.00039994720552788215,0.0035997867584228516,0.0007999658780002316,17,1.9000000000000001,"{'KNN__n_neighbors': np.int64(17), 'logreg__C': np.float64(1.9000000000000001)}",0.8324022346368715,0.8258426966292135,0.8146067415730337,0.797752808988764,0.848314606741573,0.8237838177138912,0.01698297880060886,89
259,0.007799720764160157,0.0004001141020686509,0.003000211715698242,1.784161275279017e-07,17,2.0,"{'KNN__n_neighbors': np.int64(17), 'logreg__C': np.float64(2.0)}",0.8324022346368715,0.8258426966292135,0.8202247191011236,0.8033707865168539,0.8426966292134831,0.8249074132195091,0.013109212201736345,42
260,0.007901334762573242,0.0011128558833061611,0.0030007362365722656,0.0006326361588890707,17,2.1,"{'KNN__n_neighbors': np.int64(17), 'logreg__C': np.float64(2.1)}",0.8324022346368715,0.8258426966292135,0.8202247191011236,0.8033707865168539,0.8426966292134831,0.8249074132195091,0.013109212201736345,42
261,0.008799171447753907,0.0003996376347787173,0.0036006927490234374,0.0004894737168397511,17,2.2,"{'KNN__n_neighbors': np.int64(17), 'logreg__C': np.float64(2.2)}",0.8324022346368715,0.8258426966292135,0.8089887640449438,0.8033707865168539,0.8426966292134831,0.8226602222082731,0.014597833078113982,171
262,0.008907890319824219,0.00019562104792448238,0.0034011363983154296,0.0004893179594369453,17,2.3000000000000003,"{'KNN__n_neighbors': np.int64(17), 'logreg__C': np.float64(2.3000000000000003)}",0.8324022346368715,0.8258426966292135,0.8033707865168539,0.8033707865168539,0.8426966292134831,0.8215366267026551,0.01577558163468405,248
263,0.007799768447875976,0.000979647216212735,0.00319976806640625,0.0003991368103037843,17,2.4000000000000004,"{'KNN__n_neighbors': np.int64(17), 'logreg__C': np.float64(2.4000000000000004)}",0.8324022346368715,0.8258426966292135,0.8033707865168539,0.8033707865168539,0.8426966292134831,0.8215366267026551,0.01577558163468405,248
264,0.007599830627441406,0.0008002521223519553,0.0029999256134033204,1.9073486328124998e-07,17,2.5000000000000004,"{'KNN__n_neighbors': np.int64(17), 'logreg__C': np.float64(2.5000000000000004)}",0.8324022346368715,0.8258426966292135,0.8033707865168539,0.8033707865168539,0.8426966292134831,0.8215366267026551,0.01577558163468405,248
265,0.0070000171661376955,0.0010953221921809323,0.003000020980834961,2.132480599880018e-07,17,2.6,"{'KNN__n_neighbors': np.int64(17), 'logreg__C': np.float64(2.6)}",0.8324022346368715,0.8258426966292135,0.8033707865168539,0.8033707865168539,0.8426966292134831,0.8215366267026551,0.01577558163468405,248
266,0.008600902557373048,0.0004887746342905049,0.003400754928588867,0.000490603021298045,17,2.7,"{'KNN__n_neighbors': np.int64(17), 'logreg__C': np.float64(2.7)}",0.8324022346368715,0.8258426966292135,0.8033707865168539,0.8033707865168539,0.8426966292134831,0.8215366267026551,0.01577558163468405,248
267,0.008399868011474609,0.0004899597886342958,0.0034001350402832033,0.0004898429878647236,17,2.8000000000000003,"{'KNN__n_neighbors': np.int64(17), 'logreg__C': np.float64(2.8000000000000003)}",0.8324022346368715,0.8314606741573034,0.8033707865168539,0.8033707865168539,0.8426966292134831,0.8226602222082733,0.016235621484448192,146
268,0.00879969596862793,0.0007475381558467341,0.00380096435546875,0.000399758717359814,17,2.9000000000000004,"{'KNN__n_neighbors': np.int64(17), 'logreg__C': np.float64(2.9000000000000004)}",0.8324022346368715,0.8314606741573034,0.8033707865168539,0.8033707865168539,0.8426966292134831,0.8226602222082733,0.016235621484448192,146
269,0.008998918533325195,4.862803948967729e-07,0.0036010265350341795,0.0004896485520959788,17,3.0000000000000004,"{'KNN__n_neighbors': np.int64(17), 'logreg__C': np.float64(3.0000000000000004)}",0.8324022346368715,0.8314606741573034,0.8033707865168539,0.8033707865168539,0.848314606741573,0.8237838177138912,0.017710756792041055,89
270,0.008400058746337891,0.0004903884676895305,0.003399229049682617,0.000490388490872546,19,0.1,"{'KNN__n_neighbors': np.int64(19), 'logreg__C': np.float64(0.1)}",0.8156424581005587,0.8089887640449438,0.797752808988764,0.7752808988764045,0.7808988764044944,0.795712761283033,0.015585371640178544,437
271,0.00839996337890625,0.0004897846281002358,0.0036002635955810548,0.0004897068537881268,19,0.2,"{'KNN__n_neighbors': np.int64(19), 'logreg__C': np.float64(0.2)}",0.8268156424581006,0.8089887640449438,0.797752808988764,0.7752808988764045,0.8033707865168539,0.8024417801770133,0.016718320112223045,422
272,0.008399581909179688,0.0004897068305728422,0.003400421142578125,0.0004897072252325327,19,0.30000000000000004,"{'KNN__n_neighbors': np.int64(19), 'logreg__C': np.float64(0.30000000000000004)}",0.8324022346368715,0.8146067415730337,0.8033707865168539,0.7865168539325843,0.8146067415730337,0.8103006716464755,0.015094746476841628,406
