mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_KNN__n_neighbors,param_random_forest__max_depth,param_random_forest__max_features,param_random_forest__min_samples_leaf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.10825595855712891,0.008484896648623955,0.0056110858917236325,0.0008199470487751237,7,4,,7,"{'KNN__n_neighbors': 7, 'random_forest__max_depth': 4, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 7}",0.8324022346368715,0.8089887640449438,0.8595505617977528,0.8146067415730337,0.8651685393258427,0.8361433682756889,0.022827843370022707,45
0.10343894958496094,0.008152421866933752,0.0055997371673583984,0.0004902726177467121,7,4,,9,"{'KNN__n_neighbors': 7, 'random_forest__max_depth': 4, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 9}",0.8379888268156425,0.8089887640449438,0.848314606741573,0.8202247191011236,0.8595505617977528,0.8350134957002073,0.018351208864173574,53
0.10390710830688477,0.011225019096555152,0.005742216110229492,0.0007419538160673727,7,4,,11,"{'KNN__n_neighbors': 7, 'random_forest__max_depth': 4, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 11}",0.8379888268156425,0.8089887640449438,0.8370786516853933,0.8258426966292135,0.8595505617977528,0.8338899001945892,0.01655453385748286,60
0.11190810203552246,0.0037636892752726616,0.0065991878509521484,0.0010189467283116965,7,4,,13,"{'KNN__n_neighbors': 7, 'random_forest__max_depth': 4, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 13}",0.8435754189944135,0.8089887640449438,0.8426966292134831,0.8258426966292135,0.8595505617977528,0.8361308141359615,0.017260086295546984,48
0.10648059844970703,0.00822490193770698,0.006116056442260742,0.0008014584228240888,7,6,,7,"{'KNN__n_neighbors': 7, 'random_forest__max_depth': 6, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 7}",0.8268156424581006,0.8033707865168539,0.8707865168539326,0.8258426966292135,0.8651685393258427,0.8383968363567886,0.025629553747103784,35
0.11962752342224121,0.00845521273423289,0.006452512741088867,0.0007803175359653197,7,6,,9,"{'KNN__n_neighbors': 7, 'random_forest__max_depth': 6, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 9}",0.8435754189944135,0.8033707865168539,0.8764044943820225,0.848314606741573,0.8595505617977528,0.846243173686523,0.024233205219551544,9
0.1099480152130127,0.005578503486408568,0.006201696395874023,0.0011643936194691326,7,6,,11,"{'KNN__n_neighbors': 7, 'random_forest__max_depth': 6, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 11}",0.8435754189944135,0.8089887640449438,0.8651685393258427,0.848314606741573,0.8595505617977528,0.8451195781809051,0.01963793520900319,10
0.1158416748046875,0.00722455801267302,0.006199407577514649,0.0009799975488548535,7,6,,13,"{'KNN__n_neighbors': 7, 'random_forest__max_depth': 6, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 13}",0.8435754189944135,0.8089887640449438,0.8595505617977528,0.8370786516853933,0.8595505617977528,0.8417487916640513,0.01861274952399707,26
0.12918543815612793,0.003979750676541605,0.006798267364501953,0.00039900153787101087,7,8,,7,"{'KNN__n_neighbors': 7, 'random_forest__max_depth': 8, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 7}",0.8212290502793296,0.8033707865168539,0.8707865168539326,0.8258426966292135,0.8539325842696629,0.8350323269097986,0.024137169334101653,49
0.11995306015014648,0.009424010507078499,0.006199932098388672,0.0007484939255211951,7,8,,9,"{'KNN__n_neighbors': 7, 'random_forest__max_depth': 8, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 9}",0.8379888268156425,0.8033707865168539,0.8820224719101124,0.848314606741573,0.8651685393258427,0.8473730462620048,0.026617329860685643,4
