,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_KNN__n_neighbors,param_logreg__C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,frac_errors
318,0.009246826171875,0.0006565361811291569,0.0032939910888671875,0.0003703049645110356,21,1.9,"{'KNN__n_neighbors': np.int64(21), 'logreg__C': np.float64(1.9000000000000001)}",0.8324022346368715,0.8314606741573034,0.8314606741573034,0.8202247191011236,0.8707865168539326,0.8372669637813068,0.01734987106564281,146,0.16273303621869317
319,0.00943756103515625,0.0007511593974158232,0.0032606124877929688,0.0007414269503715674,21,2.0,"{'KNN__n_neighbors': np.int64(21), 'logreg__C': np.float64(2.0)}",0.8324022346368715,0.8314606741573034,0.8314606741573034,0.8202247191011236,0.8707865168539326,0.8372669637813068,0.01734987106564281,146,0.16273303621869317
320,0.009113597869873046,0.0009234919461603604,0.0036001682281494142,0.0004898238169940782,21,2.1,"{'KNN__n_neighbors': np.int64(21), 'logreg__C': np.float64(2.1)}",0.8324022346368715,0.8314606741573034,0.8314606741573034,0.8202247191011236,0.8707865168539326,0.8372669637813068,0.01734987106564281,146,0.16273303621869317
321,0.009206008911132813,0.0002932702967600812,0.0037737369537353517,0.0002807168902107291,21,2.2,"{'KNN__n_neighbors': np.int64(21), 'logreg__C': np.float64(2.2)}",0.8268156424581006,0.8314606741573034,0.8314606741573034,0.8202247191011236,0.8707865168539326,0.8361496453455526,0.017801194652550454,299,0.16385035465444742
322,0.007648038864135742,0.0007849450125581458,0.003201007843017578,0.0003993633752337366,21,2.3,"{'KNN__n_neighbors': np.int64(21), 'logreg__C': np.float64(2.3000000000000003)}",0.8268156424581006,0.8314606741573034,0.8314606741573034,0.8202247191011236,0.8707865168539326,0.8361496453455526,0.017801194652550454,299,0.16385035465444742
323,0.008230257034301757,0.00038836931408622795,0.0032797813415527343,0.00038893647744920706,21,2.4,"{'KNN__n_neighbors': np.int64(21), 'logreg__C': np.float64(2.4000000000000004)}",0.8268156424581006,0.8314606741573034,0.8314606741573034,0.8258426966292135,0.8707865168539326,0.8372732408511707,0.01691585195572171,117,0.16272675914882928
324,0.008658790588378906,0.0011764669212600937,0.0032381057739257813,0.0003868938871605862,21,2.5,"{'KNN__n_neighbors': np.int64(21), 'logreg__C': np.float64(2.5000000000000004)}",0.8268156424581006,0.8314606741573034,0.8314606741573034,0.8258426966292135,0.8707865168539326,0.8372732408511707,0.01691585195572171,117,0.16272675914882928
325,0.007890605926513672,0.00021799134169209978,0.003550434112548828,0.0003884006699169308,21,2.6,"{'KNN__n_neighbors': np.int64(21), 'logreg__C': np.float64(2.6)}",0.8268156424581006,0.8314606741573034,0.8314606741573034,0.8258426966292135,0.8707865168539326,0.8372732408511707,0.01691585195572171,117,0.16272675914882928
326,0.009494924545288086,0.0008300824008552783,0.003819894790649414,0.00041198185193020846,21,2.7,"{'KNN__n_neighbors': np.int64(21), 'logreg__C': np.float64(2.7)}",0.8324022346368715,0.8370786516853933,0.8314606741573034,0.8258426966292135,0.8707865168539326,0.8395141547925429,0.01603894654419716,2,0.16048584520745712
327,0.009864711761474609,0.00027067679660824147,0.004027700424194336,5.090973083864066e-05,21,2.8,"{'KNN__n_neighbors': np.int64(21), 'logreg__C': np.float64(2.8000000000000003)}",0.8324022346368715,0.8370786516853933,0.8314606741573034,0.8258426966292135,0.8707865168539326,0.8395141547925429,0.01603894654419716,2,0.16048584520745712
