,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_KNN__n_neighbors,param_random_forest__max_depth,param_random_forest__max_features,param_random_forest__min_samples_leaf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
18,0.12025661468505859,0.005147816368966983,0.007401418685913086,0.0004883742197384235,5,4,,17,"{'KNN__n_neighbors': 5, 'random_forest__max_depth': 4, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 17}",0.8435754189944135,0.8089887640449438,0.8595505617977528,0.8258426966292135,0.8426966292134831,0.8361308141359614,0.017260086295546987,429
19,0.12318153381347656,0.0022917184010826015,0.007300233840942383,0.0015366362938251865,5,4,,19,"{'KNN__n_neighbors': 5, 'random_forest__max_depth': 4, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 19}",0.8324022346368715,0.8258426966292135,0.8539325842696629,0.8258426966292135,0.848314606741573,0.8372669637813068,0.0117003134215537,377
20,0.09436683654785157,0.008177062750816533,0.007399177551269532,0.0004897067609269814,5,6,sqrt,1,"{'KNN__n_neighbors': 5, 'random_forest__max_depth': 6, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 1}",0.8324022346368715,0.8426966292134831,0.8426966292134831,0.8146067415730337,0.8595505617977528,0.8383905592869247,0.014740150608763148,329
21,0.09774675369262695,0.004041520059496826,0.007012033462524414,0.0006328826566763215,5,6,sqrt,3,"{'KNN__n_neighbors': 5, 'random_forest__max_depth': 6, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 3}",0.8379888268156425,0.8426966292134831,0.8426966292134831,0.8089887640449438,0.8595505617977528,0.8383842822170611,0.01642837142327197,343
22,0.0982438087463379,0.005625684035244589,0.006599330902099609,0.0004894148112928627,5,6,sqrt,5,"{'KNN__n_neighbors': 5, 'random_forest__max_depth': 6, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 5}",0.8435754189944135,0.8426966292134831,0.8426966292134831,0.8033707865168539,0.8539325842696629,0.8372544096415794,0.017466837675775886,400
23,0.09250078201293946,0.007811246436159295,0.006799507141113281,0.0007482772540451635,5,6,sqrt,7,"{'KNN__n_neighbors': 5, 'random_forest__max_depth': 6, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 7}",0.8324022346368715,0.848314606741573,0.8426966292134831,0.8033707865168539,0.8651685393258427,0.838390559286925,0.02047600394628327,327
24,0.09985718727111817,0.0037744837872422175,0.00659942626953125,0.001200079921460192,5,6,sqrt,9,"{'KNN__n_neighbors': 5, 'random_forest__max_depth': 6, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 9}",0.8324022346368715,0.8370786516853933,0.8426966292134831,0.8033707865168539,0.8595505617977528,0.835019772770071,0.01829449400391511,464
25,0.09864907264709473,0.0036218345989565033,0.0067994117736816405,0.0009797054454254222,5,6,sqrt,11,"{'KNN__n_neighbors': 5, 'random_forest__max_depth': 6, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 11}",0.8491620111731844,0.8426966292134831,0.8426966292134831,0.8033707865168539,0.8426966292134831,0.8361245370660976,0.016567203093559385,444
26,0.09624032974243164,0.005599643821042225,0.006608819961547852,0.0004938472083289062,5,6,sqrt,13,"{'KNN__n_neighbors': 5, 'random_forest__max_depth': 6, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 13}",0.8547486033519553,0.8426966292134831,0.8314606741573034,0.8033707865168539,0.8370786516853933,0.8338710689849979,0.017088755222262,547
27,0.09030618667602539,0.005046061746059126,0.0065997600555419925,0.0010199642069489044,5,6,sqrt,15,"{'KNN__n_neighbors': 5, 'random_forest__max_depth': 6, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 15}",0.8324022346368715,0.8426966292134831,0.8370786516853933,0.8033707865168539,0.8370786516853933,0.830525390747599,0.013963699921898616,659
28,0.09758028984069825,0.008657637240664566,0.007000160217285156,0.0006324098431371436,5,6,sqrt,17,"{'KNN__n_neighbors': 5, 'random_forest__max_depth': 6, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 17}",0.8100558659217877,0.8426966292134831,0.8370786516853933,0.8033707865168539,0.848314606741573,0.8283033080158182,0.018106497174114108,679
29,0.09210443496704102,0.009163898757377055,0.007227563858032226,0.0003895803530665782,5,6,sqrt,19,"{'KNN__n_neighbors': 5, 'random_forest__max_depth': 6, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 19}",0.8100558659217877,0.8370786516853933,0.8370786516853933,0.8033707865168539,0.8426966292134831,0.8260561170045821,0.016065686678158945,704
30,0.13341894149780273,0.008401784232838562,0.007119131088256836,0.0006769241061062866,5,6,,1,"{'KNN__n_neighbors': 5, 'random_forest__max_depth': 6, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 1}",0.8379888268156425,0.8258426966292135,0.8651685393258427,0.8202247191011236,0.848314606741573,0.8395078777226791,0.016105358898973667,291
31,0.1394021987915039,0.0032392420512008997,0.007215309143066406,0.0007445897560839889,5,6,,3,"{'KNN__n_neighbors': 5, 'random_forest__max_depth': 6, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 3}",0.8324022346368715,0.8146067415730337,0.8764044943820225,0.8258426966292135,0.8595505617977528,0.8417613458037788,0.022781452251339672,240
32,0.13094477653503417,0.010351097705785803,0.007399177551269532,0.0008004427577557775,5,6,,5,"{'KNN__n_neighbors': 5, 'random_forest__max_depth': 6, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 5}",0.8379888268156425,0.8202247191011236,0.8651685393258427,0.8258426966292135,0.8651685393258427,0.8428786642395331,0.019084092828911613,221
